CurveX,CurveY,HeadX,HeadY,TailX,TailY,MidlineLength,Frame,AbsX,AbsY,MidlineSlope 
NaN,NaN,603.000000,678.000000,728.000000,680.000000,23.757899,313.000000,665.500000,679.779805,40.000000 
NaN,NaN,603.000000,678.000000,728.000000,680.000000,23.757899,313.000000,668.625000,679.480234,40.000000 
NaN,NaN,603.000000,678.000000,728.000000,680.000000,23.757899,313.000000,671.750000,679.050379,40.000000 
NaN,NaN,603.000000,678.000000,728.000000,680.000000,23.757899,313.000000,674.875000,678.402140,40.000000 
NaN,NaN,603.000000,678.000000,728.000000,680.000000,23.757899,313.000000,678.000000,677.512035,40.000000 
NaN,NaN,603.000000,678.000000,728.000000,680.000000,23.757899,313.000000,681.125000,676.322125,40.000000 
NaN,NaN,603.000000,678.000000,728.000000,680.000000,23.757899,313.000000,684.250000,675.076188,40.000000 
NaN,NaN,603.000000,678.000000,728.000000,680.000000,23.757899,313.000000,687.375000,673.774543,40.000000 
NaN,NaN,603.000000,678.000000,728.000000,680.000000,23.757899,313.000000,690.500000,672.633179,40.000000 
NaN,NaN,603.000000,678.000000,728.000000,680.000000,23.757899,313.000000,693.625000,671.655369,40.000000 
NaN,NaN,603.000000,678.000000,728.000000,680.000000,23.757899,313.000000,696.750000,670.966651,40.000000 
NaN,NaN,603.000000,678.000000,728.000000,680.000000,23.757899,313.000000,699.875000,670.571135,40.000000 
NaN,NaN,603.000000,678.000000,728.000000,680.000000,23.757899,313.000000,703.000000,670.441294,40.000000 
NaN,NaN,603.000000,678.000000,728.000000,680.000000,23.757899,313.000000,706.125000,670.549528,40.000000 
NaN,NaN,603.000000,678.000000,728.000000,680.000000,23.757899,313.000000,709.250000,671.006663,40.000000 
NaN,NaN,603.000000,678.000000,728.000000,680.000000,23.757899,313.000000,712.375000,671.886256,40.000000 
NaN,NaN,603.000000,678.000000,728.000000,680.000000,23.757899,313.000000,715.500000,673.170446,40.000000 
NaN,NaN,603.000000,678.000000,728.000000,680.000000,23.757899,313.000000,718.625000,674.860587,40.000000 
NaN,NaN,603.000000,678.000000,728.000000,680.000000,23.757899,313.000000,721.750000,676.963916,40.000000 
NaN,NaN,603.000000,678.000000,728.000000,680.000000,23.757899,313.000000,NaN,NaN,40.000000 
NaN,NaN,603.000000,678.000000,728.000000,680.000000,23.757899,313.000000,NaN,NaN,40.000000 
NaN,NaN,599.000000,678.000000,729.000000,680.000000,24.811247,316.000000,599.000000,679.121558,40.000000 
NaN,NaN,599.000000,678.000000,729.000000,680.000000,24.811247,316.000000,602.250000,678.574612,40.000000 
NaN,NaN,599.000000,678.000000,729.000000,680.000000,24.811247,316.000000,605.500000,678.146096,40.000000 
NaN,NaN,599.000000,678.000000,729.000000,680.000000,24.811247,316.000000,608.750000,677.830116,40.000000 
NaN,NaN,599.000000,678.000000,729.000000,680.000000,24.811247,316.000000,612.000000,677.649573,40.000000 
NaN,NaN,599.000000,678.000000,729.000000,680.000000,24.811247,316.000000,615.250000,677.508141,40.000000 
NaN,NaN,599.000000,678.000000,729.000000,680.000000,24.811247,316.000000,618.500000,677.299044,40.000000 
NaN,NaN,599.000000,678.000000,729.000000,680.000000,24.811247,316.000000,621.750000,677.138949,40.000000 
NaN,NaN,599.000000,678.000000,729.000000,680.000000,24.811247,316.000000,625.000000,677.132699,40.000000 
NaN,NaN,599.000000,678.000000,729.000000,680.000000,24.811247,316.000000,628.250000,677.349994,40.000000 
NaN,NaN,599.000000,678.000000,729.000000,680.000000,24.811247,316.000000,631.500000,677.697279,40.000000 
NaN,NaN,599.000000,678.000000,729.000000,680.000000,24.811247,316.000000,634.750000,678.063134,40.000000 
NaN,NaN,599.000000,678.000000,729.000000,680.000000,24.811247,316.000000,638.000000,678.505852,40.000000 
NaN,NaN,599.000000,678.000000,729.000000,680.000000,24.811247,316.000000,641.250000,678.960851,40.000000 
NaN,NaN,599.000000,678.000000,729.000000,680.000000,24.811247,316.000000,644.500000,679.340763,40.000000 
NaN,NaN,599.000000,678.000000,729.000000,680.000000,24.811247,316.000000,647.750000,679.621830,40.000000 
NaN,NaN,599.000000,678.000000,729.000000,680.000000,24.811247,316.000000,651.000000,679.873593,40.000000 
NaN,NaN,599.000000,678.000000,729.000000,680.000000,24.811247,316.000000,654.250000,680.162267,40.000000 
NaN,NaN,599.000000,678.000000,729.000000,680.000000,24.811247,316.000000,657.500000,680.382686,40.000000 
NaN,NaN,599.000000,678.000000,729.000000,680.000000,24.811247,316.000000,660.750000,680.543644,40.000000 
NaN,NaN,599.000000,678.000000,729.000000,680.000000,24.811247,316.000000,664.000000,680.540455,40.000000 
NaN,NaN,599.000000,678.000000,729.000000,680.000000,24.811247,316.000000,667.250000,680.302573,40.000000 
NaN,NaN,599.000000,678.000000,729.000000,680.000000,24.811247,316.000000,670.500000,679.931910,40.000000 
NaN,NaN,599.000000,678.000000,729.000000,680.000000,24.811247,316.000000,673.750000,679.496632,40.000000 
NaN,NaN,599.000000,678.000000,729.000000,680.000000,24.811247,316.000000,677.000000,679.085621,40.000000 
NaN,NaN,599.000000,678.000000,729.000000,680.000000,24.811247,316.000000,680.250000,678.361994,40.000000 
NaN,NaN,599.000000,678.000000,729.000000,680.000000,24.811247,316.000000,683.500000,676.974618,40.000000 
NaN,NaN,599.000000,678.000000,729.000000,680.000000,24.811247,316.000000,686.750000,675.155348,40.000000 
NaN,NaN,599.000000,678.000000,729.000000,680.000000,24.811247,316.000000,690.000000,673.396758,40.000000 
NaN,NaN,599.000000,678.000000,729.000000,680.000000,24.811247,316.000000,693.250000,672.138719,40.000000 
NaN,NaN,599.000000,678.000000,729.000000,680.000000,24.811247,316.000000,696.500000,671.284625,40.000000 
NaN,NaN,599.000000,678.000000,729.000000,680.000000,24.811247,316.000000,699.750000,670.616397,40.000000 
NaN,NaN,599.000000,678.000000,729.000000,680.000000,24.811247,316.000000,703.000000,670.152520,40.000000 
NaN,NaN,599.000000,678.000000,729.000000,680.000000,24.811247,316.000000,706.250000,670.014883,40.000000 
NaN,NaN,599.000000,678.000000,729.000000,680.000000,24.811247,316.000000,709.500000,670.093392,40.000000 
NaN,NaN,599.000000,678.000000,729.000000,680.000000,24.811247,316.000000,712.750000,670.665938,40.000000 
NaN,NaN,599.000000,678.000000,729.000000,680.000000,24.811247,316.000000,716.000000,671.742570,40.000000 
NaN,NaN,599.000000,678.000000,729.000000,680.000000,24.811247,316.000000,719.250000,673.292626,40.000000 
NaN,NaN,599.000000,678.000000,729.000000,680.000000,24.811247,316.000000,722.500000,675.336376,40.000000 
NaN,NaN,599.000000,678.000000,729.000000,680.000000,24.811247,316.000000,NaN,NaN,40.000000 
NaN,NaN,599.000000,678.000000,729.000000,680.000000,24.811247,316.000000,NaN,NaN,40.000000 
NaN,NaN,594.000000,680.000000,731.000000,679.000000,25.662662,319.000000,594.000000,679.459325,40.000000 
NaN,NaN,594.000000,680.000000,731.000000,679.000000,25.662662,319.000000,597.424909,679.100700,40.000000 
NaN,NaN,594.000000,680.000000,731.000000,679.000000,25.662662,319.000000,600.849818,678.734113,40.000000 
NaN,NaN,594.000000,680.000000,731.000000,679.000000,25.662662,319.000000,604.274726,678.354620,40.000000 
NaN,NaN,594.000000,680.000000,731.000000,679.000000,25.662662,319.000000,607.699635,677.974354,40.000000 
NaN,NaN,594.000000,680.000000,731.000000,679.000000,25.662662,319.000000,611.124544,677.534937,40.000000 
NaN,NaN,594.000000,680.000000,731.000000,679.000000,25.662662,319.000000,614.549453,677.027921,40.000000 
NaN,NaN,594.000000,680.000000,731.000000,679.000000,25.662662,319.000000,617.974361,676.636643,40.000000 
NaN,NaN,594.000000,680.000000,731.000000,679.000000,25.662662,319.000000,621.399270,676.439466,40.000000 
NaN,NaN,594.000000,680.000000,731.000000,679.000000,25.662662,319.000000,624.824179,676.451126,40.000000 
NaN,NaN,594.000000,680.000000,731.000000,679.000000,25.662662,319.000000,628.249088,676.654937,40.000000 
NaN,NaN,594.000000,680.000000,731.000000,679.000000,25.662662,319.000000,631.673996,676.955207,40.000000 
NaN,NaN,594.000000,680.000000,731.000000,679.000000,25.662662,319.000000,635.098905,677.393102,40.000000 
NaN,NaN,594.000000,680.000000,731.000000,679.000000,25.662662,319.000000,638.523814,677.906771,40.000000 
NaN,NaN,594.000000,680.000000,731.000000,679.000000,25.662662,319.000000,641.948723,678.431715,40.000000 
NaN,NaN,594.000000,680.000000,731.000000,679.000000,25.662662,319.000000,645.373631,678.969950,40.000000 
NaN,NaN,594.000000,680.000000,731.000000,679.000000,25.662662,319.000000,648.798540,679.492349,40.000000 
NaN,NaN,594.000000,680.000000,731.000000,679.000000,25.662662,319.000000,652.223449,680.004402,40.000000 
NaN,NaN,594.000000,680.000000,731.000000,679.000000,25.662662,319.000000,655.648358,680.362306,40.000000 
NaN,NaN,594.000000,680.000000,731.000000,679.000000,25.662662,319.000000,659.073266,680.669035,40.000000 
NaN,NaN,594.000000,680.000000,731.000000,679.000000,25.662662,319.000000,662.498175,680.903493,40.000000 
NaN,NaN,594.000000,680.000000,731.000000,679.000000,25.662662,319.000000,665.923084,680.990147,40.000000 
NaN,NaN,594.000000,680.000000,731.000000,679.000000,25.662662,319.000000,669.347993,680.853466,40.000000 
NaN,NaN,594.000000,680.000000,731.000000,679.000000,25.662662,319.000000,672.772902,680.417918,40.000000 
NaN,NaN,594.000000,680.000000,731.000000,679.000000,25.662662,319.000000,676.197810,679.607970,40.000000 
NaN,NaN,594.000000,680.000000,731.000000,679.000000,25.662662,319.000000,679.622719,678.370833,40.000000 
NaN,NaN,594.000000,680.000000,731.000000,679.000000,25.662662,319.000000,683.047628,676.829603,40.000000 
NaN,NaN,594.000000,680.000000,731.000000,679.000000,25.662662,319.000000,686.472537,675.362974,40.000000 
NaN,NaN,594.000000,680.000000,731.000000,679.000000,25.662662,319.000000,689.897445,674.013662,40.000000 
NaN,NaN,594.000000,680.000000,731.000000,679.000000,25.662662,319.000000,693.322354,672.748284,40.000000 
NaN,NaN,594.000000,680.000000,731.000000,679.000000,25.662662,319.000000,696.747263,671.586510,40.000000 
NaN,NaN,594.000000,680.000000,731.000000,679.000000,25.662662,319.000000,700.172172,670.643258,40.000000 
NaN,NaN,594.000000,680.000000,731.000000,679.000000,25.662662,319.000000,703.597080,669.937995,40.000000 
NaN,NaN,594.000000,680.000000,731.000000,679.000000,25.662662,319.000000,707.021989,669.546422,40.000000 
NaN,NaN,594.000000,680.000000,731.000000,679.000000,25.662662,319.000000,710.446898,669.529396,40.000000 
NaN,NaN,594.000000,680.000000,731.000000,679.000000,25.662662,319.000000,713.871807,669.957525,40.000000 
NaN,NaN,594.000000,680.000000,731.000000,679.000000,25.662662,319.000000,717.296715,670.753803,40.000000 
NaN,NaN,594.000000,680.000000,731.000000,679.000000,25.662662,319.000000,720.721624,671.925521,40.000000 
NaN,NaN,594.000000,680.000000,731.000000,679.000000,25.662662,319.000000,724.146533,673.469550,40.000000 
NaN,NaN,594.000000,680.000000,731.000000,679.000000,25.662662,319.000000,NaN,NaN,40.000000 
NaN,NaN,594.000000,680.000000,731.000000,679.000000,25.662662,319.000000,NaN,NaN,40.000000 
NaN,NaN,590.000000,681.000000,731.000000,676.000000,26.278225,322.000000,590.000000,680.086502,40.000000 
NaN,NaN,590.000000,681.000000,731.000000,676.000000,26.278225,322.000000,593.523583,679.586670,40.000000 
NaN,NaN,590.000000,681.000000,731.000000,676.000000,26.278225,322.000000,597.047166,679.134319,40.000000 
NaN,NaN,590.000000,681.000000,731.000000,676.000000,26.278225,322.000000,600.570749,678.712944,40.000000 
NaN,NaN,590.000000,681.000000,731.000000,676.000000,26.278225,322.000000,604.094332,678.346430,40.000000 
NaN,NaN,590.000000,681.000000,731.000000,676.000000,26.278225,322.000000,607.617915,677.954913,40.000000 
NaN,NaN,590.000000,681.000000,731.000000,676.000000,26.278225,322.000000,611.141498,677.447723,40.000000 
NaN,NaN,590.000000,681.000000,731.000000,676.000000,26.278225,322.000000,614.665081,676.878422,40.000000 
NaN,NaN,590.000000,681.000000,731.000000,676.000000,26.278225,322.000000,618.188664,676.320386,40.000000 
NaN,NaN,590.000000,681.000000,731.000000,676.000000,26.278225,322.000000,621.712248,676.013952,40.000000 
NaN,NaN,590.000000,681.000000,731.000000,676.000000,26.278225,322.000000,625.235831,675.988449,40.000000 
NaN,NaN,590.000000,681.000000,731.000000,676.000000,26.278225,322.000000,628.759414,676.281993,40.000000 
NaN,NaN,590.000000,681.000000,731.000000,676.000000,26.278225,322.000000,632.282997,676.743709,40.000000 
NaN,NaN,590.000000,681.000000,731.000000,676.000000,26.278225,322.000000,635.806580,677.210952,40.000000 
NaN,NaN,590.000000,681.000000,731.000000,676.000000,26.278225,322.000000,639.330163,677.729896,40.000000 
NaN,NaN,590.000000,681.000000,731.000000,676.000000,26.278225,322.000000,642.853746,678.206647,40.000000 
NaN,NaN,590.000000,681.000000,731.000000,676.000000,26.278225,322.000000,646.377329,678.814721,40.000000 
NaN,NaN,590.000000,681.000000,731.000000,676.000000,26.278225,322.000000,649.900912,679.412464,40.000000 
NaN,NaN,590.000000,681.000000,731.000000,676.000000,26.278225,322.000000,653.424495,680.012805,40.000000 
NaN,NaN,590.000000,681.000000,731.000000,676.000000,26.278225,322.000000,656.948078,680.459266,40.000000 
NaN,NaN,590.000000,681.000000,731.000000,676.000000,26.278225,322.000000,660.471661,680.834256,40.000000 
NaN,NaN,590.000000,681.000000,731.000000,676.000000,26.278225,322.000000,663.995244,681.129499,40.000000 
NaN,NaN,590.000000,681.000000,731.000000,676.000000,26.278225,322.000000,667.518827,681.289312,40.000000 
NaN,NaN,590.000000,681.000000,731.000000,676.000000,26.278225,322.000000,671.042410,681.258009,40.000000 
NaN,NaN,590.000000,681.000000,731.000000,676.000000,26.278225,322.000000,674.565993,680.979905,40.000000 
NaN,NaN,590.000000,681.000000,731.000000,676.000000,26.278225,322.000000,678.089576,680.399316,40.000000 
NaN,NaN,590.000000,681.000000,731.000000,676.000000,26.278225,322.000000,681.613159,679.450847,40.000000 
NaN,NaN,590.000000,681.000000,731.000000,676.000000,26.278225,322.000000,685.136743,678.138774,40.000000 
NaN,NaN,590.000000,681.000000,731.000000,676.000000,26.278225,322.000000,688.660326,676.788209,40.000000 
NaN,NaN,590.000000,681.000000,731.000000,676.000000,26.278225,322.000000,692.183909,675.378940,40.000000 
NaN,NaN,590.000000,681.000000,731.000000,676.000000,26.278225,322.000000,695.707492,673.817238,40.000000 
NaN,NaN,590.000000,681.000000,731.000000,676.000000,26.278225,322.000000,699.231075,672.179453,40.000000 
NaN,NaN,590.000000,681.000000,731.000000,676.000000,26.278225,322.000000,702.754658,670.738902,40.000000 
NaN,NaN,590.000000,681.000000,731.000000,676.000000,26.278225,322.000000,706.278241,669.688525,40.000000 
NaN,NaN,590.000000,681.000000,731.000000,676.000000,26.278225,322.000000,709.801824,669.140084,40.000000 
NaN,NaN,590.000000,681.000000,731.000000,676.000000,26.278225,322.000000,713.325407,669.023810,40.000000 
NaN,NaN,590.000000,681.000000,731.000000,676.000000,26.278225,322.000000,716.848990,669.365695,40.000000 
NaN,NaN,590.000000,681.000000,731.000000,676.000000,26.278225,322.000000,720.372573,670.163237,40.000000 
NaN,NaN,590.000000,681.000000,731.000000,676.000000,26.278225,322.000000,723.896156,671.407055,40.000000 
NaN,NaN,590.000000,681.000000,731.000000,676.000000,26.278225,322.000000,NaN,NaN,40.000000 
NaN,NaN,590.000000,681.000000,731.000000,676.000000,26.278225,322.000000,NaN,NaN,40.000000 
NaN,NaN,585.000000,680.000000,728.000000,670.000000,26.280235,325.000000,585.000000,680.062332,40.000000 
NaN,NaN,585.000000,680.000000,728.000000,670.000000,26.280235,325.000000,588.575000,679.711385,40.000000 
NaN,NaN,585.000000,680.000000,728.000000,670.000000,26.280235,325.000000,592.150000,679.358802,40.000000 
NaN,NaN,585.000000,680.000000,728.000000,670.000000,26.280235,325.000000,595.725000,679.011252,40.000000 
NaN,NaN,585.000000,680.000000,728.000000,670.000000,26.280235,325.000000,599.300000,678.644169,40.000000 
NaN,NaN,585.000000,680.000000,728.000000,670.000000,26.280235,325.000000,602.875000,678.387308,40.000000 
NaN,NaN,585.000000,680.000000,728.000000,670.000000,26.280235,325.000000,606.450000,678.223499,40.000000 
NaN,NaN,585.000000,680.000000,728.000000,670.000000,26.280235,325.000000,610.025000,677.909938,40.000000 
NaN,NaN,585.000000,680.000000,728.000000,670.000000,26.280235,325.000000,613.600000,677.311813,40.000000 
NaN,NaN,585.000000,680.000000,728.000000,670.000000,26.280235,325.000000,617.175000,676.540692,40.000000 
NaN,NaN,585.000000,680.000000,728.000000,670.000000,26.280235,325.000000,620.750000,675.847038,40.000000 
NaN,NaN,585.000000,680.000000,728.000000,670.000000,26.280235,325.000000,624.325000,675.488422,40.000000 
NaN,NaN,585.000000,680.000000,728.000000,670.000000,26.280235,325.000000,627.900000,675.469977,40.000000 
NaN,NaN,585.000000,680.000000,728.000000,670.000000,26.280235,325.000000,631.475000,675.617098,40.000000 
NaN,NaN,585.000000,680.000000,728.000000,670.000000,26.280235,325.000000,635.050000,675.963942,40.000000 
NaN,NaN,585.000000,680.000000,728.000000,670.000000,26.280235,325.000000,638.625000,676.647465,40.000000 
NaN,NaN,585.000000,680.000000,728.000000,670.000000,26.280235,325.000000,642.200000,677.437593,40.000000 
NaN,NaN,585.000000,680.000000,728.000000,670.000000,26.280235,325.000000,645.775000,678.217092,40.000000 
NaN,NaN,585.000000,680.000000,728.000000,670.000000,26.280235,325.000000,649.350000,679.041141,40.000000 
NaN,NaN,585.000000,680.000000,728.000000,670.000000,26.280235,325.000000,652.925000,679.896189,40.000000 
NaN,NaN,585.000000,680.000000,728.000000,670.000000,26.280235,325.000000,656.500000,680.504824,40.000000 
NaN,NaN,585.000000,680.000000,728.000000,670.000000,26.280235,325.000000,660.075000,680.814772,40.000000 
NaN,NaN,585.000000,680.000000,728.000000,670.000000,26.280235,325.000000,663.650000,680.863426,40.000000 
NaN,NaN,585.000000,680.000000,728.000000,670.000000,26.280235,325.000000,667.225000,680.688188,40.000000 
NaN,NaN,585.000000,680.000000,728.000000,670.000000,26.280235,325.000000,670.800000,680.326458,40.000000 
NaN,NaN,585.000000,680.000000,728.000000,670.000000,26.280235,325.000000,674.375000,679.815639,40.000000 
NaN,NaN,585.000000,680.000000,728.000000,670.000000,26.280235,325.000000,677.950000,679.193131,40.000000 
NaN,NaN,585.000000,680.000000,728.000000,670.000000,26.280235,325.000000,681.525000,678.496335,40.000000 
NaN,NaN,585.000000,680.000000,728.000000,670.000000,26.280235,325.000000,685.100000,677.762653,40.000000 
NaN,NaN,585.000000,680.000000,728.000000,670.000000,26.280235,325.000000,688.675000,677.010169,40.000000 
NaN,NaN,585.000000,680.000000,728.000000,670.000000,26.280235,325.000000,692.250000,676.181154,40.000000 
NaN,NaN,585.000000,680.000000,728.000000,670.000000,26.280235,325.000000,695.825000,675.260853,40.000000 
NaN,NaN,585.000000,680.000000,728.000000,670.000000,26.280235,325.000000,699.400000,674.244898,40.000000 
NaN,NaN,585.000000,680.000000,728.000000,670.000000,26.280235,325.000000,702.975000,673.131554,40.000000 
NaN,NaN,585.000000,680.000000,728.000000,670.000000,26.280235,325.000000,706.550000,671.920753,40.000000 
NaN,NaN,585.000000,680.000000,728.000000,670.000000,26.280235,325.000000,710.125000,670.612473,40.000000 
NaN,NaN,585.000000,680.000000,728.000000,670.000000,26.280235,325.000000,713.700000,669.206692,40.000000 
NaN,NaN,585.000000,680.000000,728.000000,670.000000,26.280235,325.000000,717.275000,667.703582,40.000000 
NaN,NaN,585.000000,680.000000,728.000000,670.000000,26.280235,325.000000,720.850000,666.104115,40.000000 
NaN,NaN,585.000000,680.000000,728.000000,670.000000,26.280235,325.000000,NaN,NaN,40.000000 
NaN,NaN,585.000000,680.000000,728.000000,670.000000,26.280235,325.000000,NaN,NaN,40.000000 
NaN,NaN,581.000000,681.000000,721.000000,666.000000,27.141265,328.000000,581.000000,680.090597,40.000000 
NaN,NaN,581.000000,681.000000,721.000000,666.000000,27.141265,328.000000,584.495053,679.787271,40.000000 
NaN,NaN,581.000000,681.000000,721.000000,666.000000,27.141265,328.000000,587.990107,679.508865,40.000000 
NaN,NaN,581.000000,681.000000,721.000000,666.000000,27.141265,328.000000,591.485160,679.251765,40.000000 
NaN,NaN,581.000000,681.000000,721.000000,666.000000,27.141265,328.000000,594.980213,679.009571,40.000000 
NaN,NaN,581.000000,681.000000,721.000000,666.000000,27.141265,328.000000,598.475266,678.856410,40.000000 
NaN,NaN,581.000000,681.000000,721.000000,666.000000,27.141265,328.000000,601.970320,678.684989,40.000000 
NaN,NaN,581.000000,681.000000,721.000000,666.000000,27.141265,328.000000,605.465373,678.428406,40.000000 
NaN,NaN,581.000000,681.000000,721.000000,666.000000,27.141265,328.000000,608.960426,678.017156,40.000000 
NaN,NaN,581.000000,681.000000,721.000000,666.000000,27.141265,328.000000,612.455479,677.398236,40.000000 
NaN,NaN,581.000000,681.000000,721.000000,666.000000,27.141265,328.000000,615.950533,676.674627,40.000000 
