CurveX,CurveY,HeadX,HeadY,TailX,TailY,MidlineLength,Frame,AbsX,AbsY,MidlineSlope 
NaN,NaN,835.000000,677.000000,945.000000,680.000000,20.970563,150.000000,898.250000,676.467674,40.000000 
NaN,NaN,835.000000,677.000000,945.000000,680.000000,20.970563,150.000000,901.000000,675.569470,40.000000 
NaN,NaN,835.000000,677.000000,945.000000,680.000000,20.970563,150.000000,903.750000,674.546174,40.000000 
NaN,NaN,835.000000,677.000000,945.000000,680.000000,20.970563,150.000000,906.500000,673.602430,40.000000 
NaN,NaN,835.000000,677.000000,945.000000,680.000000,20.970563,150.000000,909.250000,672.753690,40.000000 
NaN,NaN,835.000000,677.000000,945.000000,680.000000,20.970563,150.000000,912.000000,671.909667,40.000000 
NaN,NaN,835.000000,677.000000,945.000000,680.000000,20.970563,150.000000,914.750000,671.178245,40.000000 
NaN,NaN,835.000000,677.000000,945.000000,680.000000,20.970563,150.000000,917.500000,670.736037,40.000000 
NaN,NaN,835.000000,677.000000,945.000000,680.000000,20.970563,150.000000,920.250000,670.656169,40.000000 
NaN,NaN,835.000000,677.000000,945.000000,680.000000,20.970563,150.000000,923.000000,670.951294,40.000000 
NaN,NaN,835.000000,677.000000,945.000000,680.000000,20.970563,150.000000,925.750000,671.500403,40.000000 
NaN,NaN,835.000000,677.000000,945.000000,680.000000,20.970563,150.000000,928.500000,672.325270,40.000000 
NaN,NaN,835.000000,677.000000,945.000000,680.000000,20.970563,150.000000,931.250000,673.497330,40.000000 
NaN,NaN,835.000000,677.000000,945.000000,680.000000,20.970563,150.000000,934.000000,674.816095,40.000000 
NaN,NaN,835.000000,677.000000,945.000000,680.000000,20.970563,150.000000,936.750000,676.302458,40.000000 
NaN,NaN,835.000000,677.000000,945.000000,680.000000,20.970563,150.000000,939.500000,677.955427,40.000000 
NaN,NaN,835.000000,677.000000,945.000000,680.000000,20.970563,150.000000,NaN,NaN,40.000000 
NaN,NaN,835.000000,677.000000,945.000000,680.000000,20.970563,150.000000,NaN,NaN,40.000000 
NaN,NaN,833.000000,676.000000,947.000000,680.000000,21.607812,153.000000,833.000000,676.564491,40.000000 
NaN,NaN,833.000000,676.000000,947.000000,680.000000,21.607812,153.000000,835.850000,676.779774,40.000000 
NaN,NaN,833.000000,676.000000,947.000000,680.000000,21.607812,153.000000,838.700000,676.993038,40.000000 
NaN,NaN,833.000000,676.000000,947.000000,680.000000,21.607812,153.000000,841.550000,677.202902,40.000000 
NaN,NaN,833.000000,676.000000,947.000000,680.000000,21.607812,153.000000,844.400000,677.402903,40.000000 
NaN,NaN,833.000000,676.000000,947.000000,680.000000,21.607812,153.000000,847.250000,677.613489,40.000000 
NaN,NaN,833.000000,676.000000,947.000000,680.000000,21.607812,153.000000,850.100000,677.820952,40.000000 
NaN,NaN,833.000000,676.000000,947.000000,680.000000,21.607812,153.000000,852.950000,677.973619,40.000000 
NaN,NaN,833.000000,676.000000,947.000000,680.000000,21.607812,153.000000,855.800000,678.086441,40.000000 
NaN,NaN,833.000000,676.000000,947.000000,680.000000,21.607812,153.000000,858.650000,678.166518,40.000000 
NaN,NaN,833.000000,676.000000,947.000000,680.000000,21.607812,153.000000,861.500000,678.279673,40.000000 
NaN,NaN,833.000000,676.000000,947.000000,680.000000,21.607812,153.000000,864.350000,678.456023,40.000000 
NaN,NaN,833.000000,676.000000,947.000000,680.000000,21.607812,153.000000,867.200000,678.665406,40.000000 
NaN,NaN,833.000000,676.000000,947.000000,680.000000,21.607812,153.000000,870.050000,678.914361,40.000000 
NaN,NaN,833.000000,676.000000,947.000000,680.000000,21.607812,153.000000,872.900000,679.148837,40.000000 
NaN,NaN,833.000000,676.000000,947.000000,680.000000,21.607812,153.000000,875.750000,679.281922,40.000000 
NaN,NaN,833.000000,676.000000,947.000000,680.000000,21.607812,153.000000,878.600000,679.266927,40.000000 
NaN,NaN,833.000000,676.000000,947.000000,680.000000,21.607812,153.000000,881.450000,679.140085,40.000000 
NaN,NaN,833.000000,676.000000,947.000000,680.000000,21.607812,153.000000,884.300000,678.877482,40.000000 
NaN,NaN,833.000000,676.000000,947.000000,680.000000,21.607812,153.000000,887.150000,678.505045,40.000000 
NaN,NaN,833.000000,676.000000,947.000000,680.000000,21.607812,153.000000,890.000000,678.058426,40.000000 
NaN,NaN,833.000000,676.000000,947.000000,680.000000,21.607812,153.000000,892.850000,677.519361,40.000000 
NaN,NaN,833.000000,676.000000,947.000000,680.000000,21.607812,153.000000,895.700000,676.938725,40.000000 
NaN,NaN,833.000000,676.000000,947.000000,680.000000,21.607812,153.000000,898.550000,676.346543,40.000000 
NaN,NaN,833.000000,676.000000,947.000000,680.000000,21.607812,153.000000,901.400000,675.697298,40.000000 
NaN,NaN,833.000000,676.000000,947.000000,680.000000,21.607812,153.000000,904.250000,674.922749,40.000000 
NaN,NaN,833.000000,676.000000,947.000000,680.000000,21.607812,153.000000,907.100000,674.009336,40.000000 
NaN,NaN,833.000000,676.000000,947.000000,680.000000,21.607812,153.000000,909.950000,672.967260,40.000000 
NaN,NaN,833.000000,676.000000,947.000000,680.000000,21.607812,153.000000,912.800000,671.911582,40.000000 
NaN,NaN,833.000000,676.000000,947.000000,680.000000,21.607812,153.000000,915.650000,671.058030,40.000000 
NaN,NaN,833.000000,676.000000,947.000000,680.000000,21.607812,153.000000,918.500000,670.586106,40.000000 
NaN,NaN,833.000000,676.000000,947.000000,680.000000,21.607812,153.000000,921.350000,670.435828,40.000000 
NaN,NaN,833.000000,676.000000,947.000000,680.000000,21.607812,153.000000,924.200000,670.555988,40.000000 
NaN,NaN,833.000000,676.000000,947.000000,680.000000,21.607812,153.000000,927.050000,671.034162,40.000000 
NaN,NaN,833.000000,676.000000,947.000000,680.000000,21.607812,153.000000,929.900000,671.879145,40.000000 
NaN,NaN,833.000000,676.000000,947.000000,680.000000,21.607812,153.000000,932.750000,673.017149,40.000000 
NaN,NaN,833.000000,676.000000,947.000000,680.000000,21.607812,153.000000,935.600000,674.329113,40.000000 
NaN,NaN,833.000000,676.000000,947.000000,680.000000,21.607812,153.000000,938.450000,675.832354,40.000000 
NaN,NaN,833.000000,676.000000,947.000000,680.000000,21.607812,153.000000,941.300000,677.519269,40.000000 
NaN,NaN,833.000000,676.000000,947.000000,680.000000,21.607812,153.000000,NaN,NaN,40.000000 
NaN,NaN,833.000000,676.000000,947.000000,680.000000,21.607812,153.000000,NaN,NaN,40.000000 
NaN,NaN,833.000000,675.000000,949.000000,680.000000,21.983849,156.000000,833.000000,675.994649,40.000000 
NaN,NaN,833.000000,675.000000,949.000000,680.000000,21.983849,156.000000,835.900000,676.588273,40.000000 
NaN,NaN,833.000000,675.000000,949.000000,680.000000,21.983849,156.000000,838.800000,676.965027,40.000000 
NaN,NaN,833.000000,675.000000,949.000000,680.000000,21.983849,156.000000,841.700000,677.151398,40.000000 
NaN,NaN,833.000000,675.000000,949.000000,680.000000,21.983849,156.000000,844.600000,677.096374,40.000000 
NaN,NaN,833.000000,675.000000,949.000000,680.000000,21.983849,156.000000,847.500000,676.995535,40.000000 
NaN,NaN,833.000000,675.000000,949.000000,680.000000,21.983849,156.000000,850.400000,677.103856,40.000000 
NaN,NaN,833.000000,675.000000,949.000000,680.000000,21.983849,156.000000,853.300000,677.459049,40.000000 
NaN,NaN,833.000000,675.000000,949.000000,680.000000,21.983849,156.000000,856.200000,677.834512,40.000000 
NaN,NaN,833.000000,675.000000,949.000000,680.000000,21.983849,156.000000,859.100000,678.203203,40.000000 
NaN,NaN,833.000000,675.000000,949.000000,680.000000,21.983849,156.000000,862.000000,678.482385,40.000000 
NaN,NaN,833.000000,675.000000,949.000000,680.000000,21.983849,156.000000,864.900000,678.687290,40.000000 
NaN,NaN,833.000000,675.000000,949.000000,680.000000,21.983849,156.000000,867.800000,678.794474,40.000000 
NaN,NaN,833.000000,675.000000,949.000000,680.000000,21.983849,156.000000,870.700000,678.854628,40.000000 
NaN,NaN,833.000000,675.000000,949.000000,680.000000,21.983849,156.000000,873.600000,679.157862,40.000000 
NaN,NaN,833.000000,675.000000,949.000000,680.000000,21.983849,156.000000,876.500000,679.544544,40.000000 
NaN,NaN,833.000000,675.000000,949.000000,680.000000,21.983849,156.000000,879.400000,679.723696,40.000000 
NaN,NaN,833.000000,675.000000,949.000000,680.000000,21.983849,156.000000,882.300000,679.549600,40.000000 
NaN,NaN,833.000000,675.000000,949.000000,680.000000,21.983849,156.000000,885.200000,679.194145,40.000000 
NaN,NaN,833.000000,675.000000,949.000000,680.000000,21.983849,156.000000,888.100000,678.800325,40.000000 
NaN,NaN,833.000000,675.000000,949.000000,680.000000,21.983849,156.000000,891.000000,678.463983,40.000000 
NaN,NaN,833.000000,675.000000,949.000000,680.000000,21.983849,156.000000,893.900000,678.048175,40.000000 
NaN,NaN,833.000000,675.000000,949.000000,680.000000,21.983849,156.000000,896.800000,677.509851,40.000000 
NaN,NaN,833.000000,675.000000,949.000000,680.000000,21.983849,156.000000,899.700000,676.879801,40.000000 
NaN,NaN,833.000000,675.000000,949.000000,680.000000,21.983849,156.000000,902.600000,676.150629,40.000000 
NaN,NaN,833.000000,675.000000,949.000000,680.000000,21.983849,156.000000,905.500000,675.297735,40.000000 
NaN,NaN,833.000000,675.000000,949.000000,680.000000,21.983849,156.000000,908.400000,674.315170,40.000000 
NaN,NaN,833.000000,675.000000,949.000000,680.000000,21.983849,156.000000,911.300000,673.058381,40.000000 
NaN,NaN,833.000000,675.000000,949.000000,680.000000,21.983849,156.000000,914.200000,671.818832,40.000000 
NaN,NaN,833.000000,675.000000,949.000000,680.000000,21.983849,156.000000,917.100000,670.823985,40.000000 
NaN,NaN,833.000000,675.000000,949.000000,680.000000,21.983849,156.000000,920.000000,670.289216,40.000000 
NaN,NaN,833.000000,675.000000,949.000000,680.000000,21.983849,156.000000,922.900000,670.157505,40.000000 
NaN,NaN,833.000000,675.000000,949.000000,680.000000,21.983849,156.000000,925.800000,670.312089,40.000000 
NaN,NaN,833.000000,675.000000,949.000000,680.000000,21.983849,156.000000,928.700000,670.830598,40.000000 
NaN,NaN,833.000000,675.000000,949.000000,680.000000,21.983849,156.000000,931.600000,671.790797,40.000000 
NaN,NaN,833.000000,675.000000,949.000000,680.000000,21.983849,156.000000,934.500000,672.947664,40.000000 
NaN,NaN,833.000000,675.000000,949.000000,680.000000,21.983849,156.000000,937.400000,674.110720,40.000000 
NaN,NaN,833.000000,675.000000,949.000000,680.000000,21.983849,156.000000,940.300000,675.331920,40.000000 
NaN,NaN,833.000000,675.000000,949.000000,680.000000,21.983849,156.000000,943.200000,676.599772,40.000000 
NaN,NaN,833.000000,675.000000,949.000000,680.000000,21.983849,156.000000,NaN,NaN,40.000000 
NaN,NaN,833.000000,675.000000,949.000000,680.000000,21.983849,156.000000,NaN,NaN,40.000000 
NaN,NaN,833.000000,674.000000,951.000000,680.000000,22.629699,159.000000,833.000000,675.247188,40.000000 
NaN,NaN,833.000000,674.000000,951.000000,680.000000,22.629699,159.000000,835.950000,675.928583,40.000000 
NaN,NaN,833.000000,674.000000,951.000000,680.000000,22.629699,159.000000,838.900000,676.469203,40.000000 
NaN,NaN,833.000000,674.000000,951.000000,680.000000,22.629699,159.000000,841.850000,676.868233,40.000000 
NaN,NaN,833.000000,674.000000,951.000000,680.000000,22.629699,159.000000,844.800000,677.136005,40.000000 
NaN,NaN,833.000000,674.000000,951.000000,680.000000,22.629699,159.000000,847.750000,677.177267,40.000000 
NaN,NaN,833.000000,674.000000,951.000000,680.000000,22.629699,159.000000,850.700000,677.222606,40.000000 
NaN,NaN,833.000000,674.000000,951.000000,680.000000,22.629699,159.000000,853.650000,677.258170,40.000000 
NaN,NaN,833.000000,674.000000,951.000000,680.000000,22.629699,159.000000,856.600000,677.434089,40.000000 
NaN,NaN,833.000000,674.000000,951.000000,680.000000,22.629699,159.000000,859.550000,677.739247,40.000000 
NaN,NaN,833.000000,674.000000,951.000000,680.000000,22.629699,159.000000,862.500000,677.998106,40.000000 
NaN,NaN,833.000000,674.000000,951.000000,680.000000,22.629699,159.000000,865.450000,678.242375,40.000000 
NaN,NaN,833.000000,674.000000,951.000000,680.000000,22.629699,159.000000,868.400000,678.518122,40.000000 
NaN,NaN,833.000000,674.000000,951.000000,680.000000,22.629699,159.000000,871.350000,678.829381,40.000000 
NaN,NaN,833.000000,674.000000,951.000000,680.000000,22.629699,159.000000,874.300000,679.217441,40.000000 
NaN,NaN,833.000000,674.000000,951.000000,680.000000,22.629699,159.000000,877.250000,679.485793,40.000000 
NaN,NaN,833.000000,674.000000,951.000000,680.000000,22.629699,159.000000,880.200000,679.668560,40.000000 
NaN,NaN,833.000000,674.000000,951.000000,680.000000,22.629699,159.000000,883.150000,679.634893,40.000000 
NaN,NaN,833.000000,674.000000,951.000000,680.000000,22.629699,159.000000,886.100000,679.420311,40.000000 
NaN,NaN,833.000000,674.000000,951.000000,680.000000,22.629699,159.000000,889.050000,679.180731,40.000000 
NaN,NaN,833.000000,674.000000,951.000000,680.000000,22.629699,159.000000,892.000000,678.924729,40.000000 
NaN,NaN,833.000000,674.000000,951.000000,680.000000,22.629699,159.000000,894.950000,678.534185,40.000000 
NaN,NaN,833.000000,674.000000,951.000000,680.000000,22.629699,159.000000,897.900000,677.904778,40.000000 
NaN,NaN,833.000000,674.000000,951.000000,680.000000,22.629699,159.000000,900.850000,677.029115,40.000000 
NaN,NaN,833.000000,674.000000,951.000000,680.000000,22.629699,159.000000,903.800000,676.062819,40.000000 
NaN,NaN,833.000000,674.000000,951.000000,680.000000,22.629699,159.000000,906.750000,675.035035,40.000000 
NaN,NaN,833.000000,674.000000,951.000000,680.000000,22.629699,159.000000,909.700000,673.863922,40.000000 
NaN,NaN,833.000000,674.000000,951.000000,680.000000,22.629699,159.000000,912.650000,672.594560,40.000000 
NaN,NaN,833.000000,674.000000,951.000000,680.000000,22.629699,159.000000,915.600000,671.394677,40.000000 
NaN,NaN,833.000000,674.000000,951.000000,680.000000,22.629699,159.000000,918.550000,670.525249,40.000000 
NaN,NaN,833.000000,674.000000,951.000000,680.000000,22.629699,159.000000,921.500000,670.103510,40.000000 
NaN,NaN,833.000000,674.000000,951.000000,680.000000,22.629699,159.000000,924.450000,669.933078,40.000000 
NaN,NaN,833.000000,674.000000,951.000000,680.000000,22.629699,159.000000,927.400000,669.919710,40.000000 
NaN,NaN,833.000000,674.000000,951.000000,680.000000,22.629699,159.000000,930.350000,670.194472,40.000000 
NaN,NaN,833.000000,674.000000,951.000000,680.000000,22.629699,159.000000,933.300000,670.942078,40.000000 
NaN,NaN,833.000000,674.000000,951.000000,680.000000,22.629699,159.000000,936.250000,672.010223,40.000000 
NaN,NaN,833.000000,674.000000,951.000000,680.000000,22.629699,159.000000,939.200000,673.274834,40.000000 
NaN,NaN,833.000000,674.000000,951.000000,680.000000,22.629699,159.000000,942.150000,674.769153,40.000000 
NaN,NaN,833.000000,674.000000,951.000000,680.000000,22.629699,159.000000,945.100000,676.477459,40.000000 
NaN,NaN,833.000000,674.000000,951.000000,680.000000,22.629699,159.000000,NaN,NaN,40.000000 
NaN,NaN,833.000000,674.000000,951.000000,680.000000,22.629699,159.000000,NaN,NaN,40.000000 
NaN,NaN,833.000000,674.000000,953.000000,680.000000,22.884751,162.000000,833.000000,675.487102,40.000000 
NaN,NaN,833.000000,674.000000,953.000000,680.000000,22.884751,162.000000,836.000000,675.903926,40.000000 
NaN,NaN,833.000000,674.000000,953.000000,680.000000,22.884751,162.000000,839.000000,676.169144,40.000000 
NaN,NaN,833.000000,674.000000,953.000000,680.000000,22.884751,162.000000,842.000000,676.306283,40.000000 
NaN,NaN,833.000000,674.000000,953.000000,680.000000,22.884751,162.000000,845.000000,676.329317,40.000000 
NaN,NaN,833.000000,674.000000,953.000000,680.000000,22.884751,162.000000,848.000000,676.156273,40.000000 
NaN,NaN,833.000000,674.000000,953.000000,680.000000,22.884751,162.000000,851.000000,676.197993,40.000000 
NaN,NaN,833.000000,674.000000,953.000000,680.000000,22.884751,162.000000,854.000000,676.611796,40.000000 
NaN,NaN,833.000000,674.000000,953.000000,680.000000,22.884751,162.000000,857.000000,677.238108,40.000000 
NaN,NaN,833.000000,674.000000,953.000000,680.000000,22.884751,162.000000,860.000000,677.738759,40.000000 
NaN,NaN,833.000000,674.000000,953.000000,680.000000,22.884751,162.000000,863.000000,678.112262,40.000000 
NaN,NaN,833.000000,674.000000,953.000000,680.000000,22.884751,162.000000,866.000000,678.397920,40.000000 
NaN,NaN,833.000000,674.000000,953.000000,680.000000,22.884751,162.000000,869.000000,678.619927,40.000000 
NaN,NaN,833.000000,674.000000,953.000000,680.000000,22.884751,162.000000,872.000000,678.878596,40.000000 
NaN,NaN,833.000000,674.000000,953.000000,680.000000,22.884751,162.000000,875.000000,679.127875,40.000000 
NaN,NaN,833.000000,674.000000,953.000000,680.000000,22.884751,162.000000,878.000000,679.364410,40.000000 
NaN,NaN,833.000000,674.000000,953.000000,680.000000,22.884751,162.000000,881.000000,679.528992,40.000000 
NaN,NaN,833.000000,674.000000,953.000000,680.000000,22.884751,162.000000,884.000000,679.607515,40.000000 
NaN,NaN,833.000000,674.000000,953.000000,680.000000,22.884751,162.000000,887.000000,679.572918,40.000000 
NaN,NaN,833.000000,674.000000,953.000000,680.000000,22.884751,162.000000,890.000000,679.388070,40.000000 
NaN,NaN,833.000000,674.000000,953.000000,680.000000,22.884751,162.000000,893.000000,679.025900,40.000000 
NaN,NaN,833.000000,674.000000,953.000000,680.000000,22.884751,162.000000,896.000000,678.534265,40.000000 
NaN,NaN,833.000000,674.000000,953.000000,680.000000,22.884751,162.000000,899.000000,678.049024,40.000000 
NaN,NaN,833.000000,674.000000,953.000000,680.000000,22.884751,162.000000,902.000000,677.526785,40.000000 
NaN,NaN,833.000000,674.000000,953.000000,680.000000,22.884751,162.000000,905.000000,676.901157,40.000000 
NaN,NaN,833.000000,674.000000,953.000000,680.000000,22.884751,162.000000,908.000000,676.031857,40.000000 
NaN,NaN,833.000000,674.000000,953.000000,680.000000,22.884751,162.000000,911.000000,674.787592,40.000000 
NaN,NaN,833.000000,674.000000,953.000000,680.000000,22.884751,162.000000,914.000000,673.169762,40.000000 
NaN,NaN,833.000000,674.000000,953.000000,680.000000,22.884751,162.000000,917.000000,671.753710,40.000000 
NaN,NaN,833.000000,674.000000,953.000000,680.000000,22.884751,162.000000,920.000000,670.618973,40.000000 
NaN,NaN,833.000000,674.000000,953.000000,680.000000,22.884751,162.000000,923.000000,669.935529,40.000000 
NaN,NaN,833.000000,674.000000,953.000000,680.000000,22.884751,162.000000,926.000000,669.601391,40.000000 
NaN,NaN,833.000000,674.000000,953.000000,680.000000,22.884751,162.000000,929.000000,669.495747,40.000000 
NaN,NaN,833.000000,674.000000,953.000000,680.000000,22.884751,162.000000,932.000000,669.688924,40.000000 
NaN,NaN,833.000000,674.000000,953.000000,680.000000,22.884751,162.000000,935.000000,670.270589,40.000000 
NaN,NaN,833.000000,674.000000,953.000000,680.000000,22.884751,162.000000,938.000000,671.258583,40.000000 
NaN,NaN,833.000000,674.000000,953.000000,680.000000,22.884751,162.000000,941.000000,672.387198,40.000000 
NaN,NaN,833.000000,674.000000,953.000000,680.000000,22.884751,162.000000,944.000000,673.678578,40.000000 
NaN,NaN,833.000000,674.000000,953.000000,680.000000,22.884751,162.000000,947.000000,675.133454,40.000000 
NaN,NaN,833.000000,674.000000,953.000000,680.000000,22.884751,162.000000,NaN,NaN,40.000000 
NaN,NaN,833.000000,674.000000,953.000000,680.000000,22.884751,162.000000,NaN,NaN,40.000000 
NaN,NaN,833.000000,674.000000,955.000000,680.000000,23.285862,165.000000,833.000000,675.568124,40.000000 
NaN,NaN,833.000000,674.000000,955.000000,680.000000,23.285862,165.000000,836.050000,675.682876,40.000000 
NaN,NaN,833.000000,674.000000,955.000000,680.000000,23.285862,165.000000,839.100000,675.774337,40.000000 
NaN,NaN,833.000000,674.000000,955.000000,680.000000,23.285862,165.000000,842.150000,675.851241,40.000000 
NaN,NaN,833.000000,674.000000,955.000000,680.000000,23.285862,165.000000,845.200000,675.921662,40.000000 
NaN,NaN,833.000000,674.000000,955.000000,680.000000,23.285862,165.000000,848.250000,675.982795,40.000000 
NaN,NaN,833.000000,674.000000,955.000000,680.000000,23.285862,165.000000,851.300000,675.969850,40.000000 
NaN,NaN,833.000000,674.000000,955.000000,680.000000,23.285862,165.000000,854.350000,676.080336,40.000000 
NaN,NaN,833.000000,674.000000,955.000000,680.000000,23.285862,165.000000,857.400000,676.315949,40.000000 
NaN,NaN,833.000000,674.000000,955.000000,680.000000,23.285862,165.000000,860.450000,676.830515,40.000000 
NaN,NaN,833.000000,674.000000,955.000000,680.000000,23.285862,165.000000,863.500000,677.473879,40.000000 
NaN,NaN,833.000000,674.000000,955.000000,680.000000,23.285862,165.000000,866.550000,678.139317,40.000000 
NaN,NaN,833.000000,674.000000,955.000000,680.000000,23.285862,165.000000,869.600000,678.706924,40.000000 
NaN,NaN,833.000000,674.000000,955.000000,680.000000,23.285862,165.000000,872.650000,679.142510,40.000000 
NaN,NaN,833.000000,674.000000,955.000000,680.000000,23.285862,165.000000,875.700000,679.457169,40.000000 
NaN,NaN,833.000000,674.000000,955.000000,680.000000,23.285862,165.000000,878.750000,679.633420,40.000000 
NaN,NaN,833.000000,674.000000,955.000000,680.000000,23.285862,165.000000,881.800000,679.753127,40.000000 
NaN,NaN,833.000000,674.000000,955.000000,680.000000,23.285862,165.000000,884.850000,679.823227,40.000000 
NaN,NaN,833.000000,674.000000,955.000000,680.000000,23.285862,165.000000,887.900000,679.818006,40.000000 
NaN,NaN,833.000000,674.000000,955.000000,680.000000,23.285862,165.000000,890.950000,679.711749,40.000000 
NaN,NaN,833.000000,674.000000,955.000000,680.000000,23.285862,165.000000,894.000000,679.478740,40.000000 
NaN,NaN,833.000000,674.000000,955.000000,680.000000,23.285862,165.000000,897.050000,679.096419,40.000000 
NaN,NaN,833.000000,674.000000,955.000000,680.000000,23.285862,165.000000,900.100000,678.556160,40.000000 
NaN,NaN,833.000000,674.000000,955.000000,680.000000,23.285862,165.000000,903.150000,677.856945,40.000000 
NaN,NaN,833.000000,674.000000,955.000000,680.000000,23.285862,165.000000,906.200000,676.999762,40.000000 
NaN,NaN,833.000000,674.000000,955.000000,680.000000,23.285862,165.000000,909.250000,675.971871,40.000000 
NaN,NaN,833.000000,674.000000,955.000000,680.000000,23.285862,165.000000,912.300000,674.743409,40.000000 
NaN,NaN,833.000000,674.000000,955.000000,680.000000,23.285862,165.000000,915.350000,673.237397,40.000000 
NaN,NaN,833.000000,674.000000,955.000000,680.000000,23.285862,165.000000,918.400000,671.607488,40.000000 
NaN,NaN,833.000000,674.000000,955.000000,680.000000,23.285862,165.000000,921.450000,670.336042,40.000000 
NaN,NaN,833.000000,674.000000,955.000000,680.000000,23.285862,165.000000,924.500000,669.513264,40.000000 
NaN,NaN,833.000000,674.000000,955.000000,680.000000,23.285862,165.000000,927.550000,669.063975,40.000000 
NaN,NaN,833.000000,674.000000,955.000000,680.000000,23.285862,165.000000,930.600000,668.958604,40.000000 
NaN,NaN,833.000000,674.000000,955.000000,680.000000,23.285862,165.000000,933.650000,669.176283,40.000000 
NaN,NaN,833.000000,674.000000,955.000000,680.000000,23.285862,165.000000,936.700000,669.719696,40.000000 
NaN,NaN,833.000000,674.000000,955.000000,680.000000,23.285862,165.000000,939.750000,670.448582,40.000000 
NaN,NaN,833.000000,674.000000,955.000000,680.000000,23.285862,165.000000,942.800000,671.382282,40.000000 
NaN,NaN,833.000000,674.000000,955.000000,680.000000,23.285862,165.000000,945.850000,672.533918,40.000000 
NaN,NaN,833.000000,674.000000,955.000000,680.000000,23.285862,165.000000,948.900000,673.899708,40.000000 
NaN,NaN,833.000000,674.000000,955.000000,680.000000,23.285862,165.000000,NaN,NaN,40.000000 
NaN,NaN,833.000000,674.000000,955.000000,680.000000,23.285862,165.000000,NaN,NaN,40.000000 
NaN,NaN,832.000000,675.000000,959.000000,678.000000,24.528319,168.000000,832.000000,675.322594,40.000000 
NaN,NaN,832.000000,675.000000,959.000000,678.000000,24.528319,168.000000,835.175000,675.982003,40.000000 
NaN,NaN,832.000000,675.000000,959.000000,678.000000,24.528319,168.000000,838.350000,676.258699,40.000000 
NaN,NaN,832.000000,675.000000,959.000000,678.000000,24.528319,168.000000,841.525000,676.210605,40.000000 
NaN,NaN,832.000000,675.000000,959.000000,678.000000,24.528319,168.000000,844.700000,675.591889,40.000000 
NaN,NaN,832.000000,675.000000,959.000000,678.000000,24.528319,168.000000,847.875000,675.214495,40.000000 
NaN,NaN,832.000000,675.000000,959.000000,678.000000,24.528319,168.000000,851.050000,675.214041,40.000000 
NaN,NaN,832.000000,675.000000,959.000000,678.000000,24.528319,168.000000,854.225000,675.618472,40.000000 
NaN,NaN,832.000000,675.000000,959.000000,678.000000,24.528319,168.000000,857.400000,676.319517,40.000000 
NaN,NaN,832.000000,675.000000,959.000000,678.000000,24.528319,168.000000,860.575000,677.022535,40.000000 
NaN,NaN,832.000000,675.000000,959.000000,678.000000,24.528319,168.000000,863.750000,677.655068,40.000000 
