CurveX,CurveY,HeadX,HeadY,TailX,TailY,MidlineLength,Frame,AbsX,AbsY,MidlineSlope 
44.016361,-1.148492,835.000000,677.000000,945.000000,680.000000,20.970563,150.000000,8.254892,-3.052395,40.000000 
46.767383,-1.067023,835.000000,677.000000,945.000000,680.000000,20.970563,150.000000,5.504885,-3.050351,40.000000 
49.518406,-0.645852,835.000000,677.000000,945.000000,680.000000,20.970563,150.000000,2.754335,-2.708606,40.000000 
52.269428,-0.044193,835.000000,677.000000,945.000000,680.000000,20.970563,150.000000,0.003496,-2.186374,40.000000 
55.020451,0.492773,835.000000,677.000000,945.000000,680.000000,20.970563,150.000000,-2.747239,-1.728834,40.000000 
57.771473,0.961857,835.000000,677.000000,945.000000,680.000000,20.970563,150.000000,-5.497865,-1.339177,40.000000 
60.522496,1.519567,835.000000,677.000000,945.000000,680.000000,20.970563,150.000000,-8.248634,-0.860893,40.000000 
63.273518,2.257968,835.000000,677.000000,945.000000,680.000000,20.970563,150.000000,-10.999691,-0.201919,40.000000 
66.024541,3.231199,835.000000,677.000000,945.000000,680.000000,20.970563,150.000000,-13.751124,0.691886,40.000000 
68.775563,4.329523,835.000000,677.000000,945.000000,680.000000,20.970563,150.000000,-16.502757,1.710783,40.000000 
71.526586,5.348295,835.000000,677.000000,945.000000,680.000000,20.970563,150.000000,-19.254263,2.650128,40.000000 
74.277609,6.272063,835.000000,677.000000,945.000000,680.000000,20.970563,150.000000,-22.005616,3.494470,40.000000 
77.028631,7.191114,835.000000,677.000000,945.000000,680.000000,20.970563,150.000000,-24.756963,4.334094,40.000000 
79.779654,7.997563,835.000000,677.000000,945.000000,680.000000,20.970563,150.000000,-27.508129,5.061117,40.000000 
82.530676,8.514800,835.000000,677.000000,945.000000,680.000000,20.970563,150.000000,-30.258832,5.498927,40.000000 
85.281699,8.669696,835.000000,677.000000,945.000000,680.000000,20.970563,150.000000,-33.008957,5.574397,40.000000 
88.032721,8.449599,835.000000,677.000000,945.000000,680.000000,20.970563,150.000000,-35.758481,5.274875,40.000000 
90.783744,7.975517,835.000000,677.000000,945.000000,680.000000,20.970563,150.000000,-38.507600,4.721368,40.000000 
93.534766,7.225679,835.000000,677.000000,945.000000,680.000000,20.970563,150.000000,-41.256277,3.892105,40.000000 
96.285789,6.128646,835.000000,677.000000,945.000000,680.000000,20.970563,150.000000,-44.004399,2.715649,40.000000 
99.036811,4.884909,835.000000,677.000000,945.000000,680.000000,20.970563,150.000000,-46.752287,1.392488,40.000000 
101.787834,3.473574,835.000000,677.000000,945.000000,680.000000,20.970563,150.000000,-49.499906,-0.098271,40.000000 
104.538856,1.895632,835.000000,677.000000,945.000000,680.000000,20.970563,150.000000,-52.247259,-1.755637,40.000000 
NaN,NaN,835.000000,677.000000,945.000000,680.000000,20.970563,150.000000,NaN,NaN,40.000000 
NaN,NaN,835.000000,677.000000,945.000000,680.000000,20.970563,150.000000,NaN,NaN,40.000000 
0.000000,-0.564491,833.000000,676.000000,947.000000,680.000000,21.607812,153.000000,54.250380,-0.194389,40.000000 
2.851754,-0.679713,833.000000,676.000000,947.000000,680.000000,21.607812,153.000000,51.400728,-0.414230,40.000000 
5.703508,-0.792915,833.000000,676.000000,947.000000,680.000000,21.607812,153.000000,48.551073,-0.632051,40.000000 
8.555262,-0.902717,833.000000,676.000000,947.000000,680.000000,21.607812,153.000000,45.701412,-0.846472,40.000000 
11.407015,-1.002657,833.000000,676.000000,947.000000,680.000000,21.607812,153.000000,42.851736,-1.051030,40.000000 
14.258769,-1.113181,833.000000,676.000000,947.000000,680.000000,21.607812,153.000000,40.002076,-1.266174,40.000000 
17.110523,-1.220582,833.000000,676.000000,947.000000,680.000000,21.607812,153.000000,37.152411,-1.478194,40.000000 
19.962277,-1.273188,833.000000,676.000000,947.000000,680.000000,21.607812,153.000000,34.302659,-1.635419,40.000000 
22.814031,-1.285949,833.000000,676.000000,947.000000,680.000000,21.607812,153.000000,31.452843,-1.752799,40.000000 
25.665785,-1.265965,833.000000,676.000000,947.000000,680.000000,21.607812,153.000000,28.602975,-1.837433,40.000000 
28.517538,-1.279057,833.000000,676.000000,947.000000,680.000000,21.607812,153.000000,25.753160,-1.955145,40.000000 
31.369292,-1.355346,833.000000,676.000000,947.000000,680.000000,21.607812,153.000000,22.903445,-2.136053,40.000000 
34.221046,-1.464667,833.000000,676.000000,947.000000,680.000000,21.607812,153.000000,20.053784,-2.349993,40.000000 
37.072800,-1.613561,833.000000,676.000000,947.000000,680.000000,21.607812,153.000000,17.204185,-2.603505,40.000000 
39.924554,-1.747975,833.000000,676.000000,947.000000,680.000000,21.607812,153.000000,14.354564,-2.842539,40.000000 
42.776308,-1.780999,833.000000,676.000000,947.000000,680.000000,21.607812,153.000000,11.504781,-2.980182,40.000000 
45.628062,-1.665942,833.000000,676.000000,947.000000,680.000000,21.607812,153.000000,8.654760,-2.969744,40.000000 
48.479815,-1.439039,833.000000,676.000000,947.000000,680.000000,21.607812,153.000000,5.804561,-2.847460,40.000000 
51.331569,-1.076374,833.000000,676.000000,947.000000,680.000000,21.607812,153.000000,2.954145,-2.589415,40.000000 
54.183323,-0.603875,833.000000,676.000000,947.000000,680.000000,21.607812,153.000000,0.103553,-2.221536,40.000000 
57.035077,-0.057195,833.000000,676.000000,947.000000,680.000000,21.607812,153.000000,-2.747158,-1.779475,40.000000 
59.886831,0.581932,833.000000,676.000000,947.000000,680.000000,21.607812,153.000000,-5.598016,-1.244968,40.000000 
62.738585,1.262629,833.000000,676.000000,947.000000,680.000000,21.607812,153.000000,-8.448941,-0.668891,40.000000 
65.590338,1.954872,833.000000,676.000000,947.000000,680.000000,21.607812,153.000000,-11.299884,-0.081268,40.000000 
68.442092,2.704179,833.000000,676.000000,947.000000,680.000000,21.607812,153.000000,-14.150919,0.563419,40.000000 
71.293846,3.578789,833.000000,676.000000,947.000000,680.000000,21.607812,153.000000,-17.002154,1.333409,40.000000 
74.145600,4.592264,833.000000,676.000000,947.000000,680.000000,21.607812,153.000000,-19.853611,2.242263,40.000000 
76.997354,5.734401,833.000000,676.000000,947.000000,680.000000,21.607812,153.000000,-22.705274,3.279780,40.000000 
79.849108,6.890141,833.000000,676.000000,947.000000,680.000000,21.607812,153.000000,-25.556959,4.330899,40.000000 
82.700862,7.843755,833.000000,676.000000,947.000000,680.000000,21.607812,153.000000,-28.408320,5.179893,40.000000 
85.552615,8.415740,833.000000,676.000000,947.000000,680.000000,21.607812,153.000000,-31.259071,5.647258,40.000000 
88.404369,8.666079,833.000000,676.000000,947.000000,680.000000,21.607812,153.000000,-34.109308,5.792978,40.000000 
91.256123,8.645981,833.000000,676.000000,947.000000,680.000000,21.607812,153.000000,-36.959112,5.668261,40.000000 
94.107877,8.267869,833.000000,676.000000,947.000000,680.000000,21.607812,153.000000,-39.808344,5.185530,40.000000 
96.959631,7.522947,833.000000,676.000000,947.000000,680.000000,21.607812,153.000000,-42.656989,4.335990,40.000000 
99.811385,6.485005,833.000000,676.000000,947.000000,680.000000,21.607812,153.000000,-45.505165,3.193430,40.000000 
102.663138,5.273102,833.000000,676.000000,947.000000,680.000000,21.607812,153.000000,-48.353063,1.876910,40.000000 
105.514892,3.869923,833.000000,676.000000,947.000000,680.000000,21.607812,153.000000,-51.200656,0.369113,40.000000 
108.366646,2.283069,833.000000,676.000000,947.000000,680.000000,21.607812,153.000000,-54.047954,-1.322358,40.000000 
NaN,NaN,833.000000,676.000000,947.000000,680.000000,21.607812,153.000000,NaN,NaN,40.000000 
NaN,NaN,833.000000,676.000000,947.000000,680.000000,21.607812,153.000000,NaN,NaN,40.000000 
0.000000,-0.994649,833.000000,675.000000,949.000000,680.000000,21.983849,156.000000,54.249469,0.375452,40.000000 
2.902693,-1.463157,833.000000,675.000000,949.000000,680.000000,21.983849,156.000000,51.350422,-0.222809,40.000000 
5.805385,-1.714795,833.000000,675.000000,949.000000,680.000000,21.983849,156.000000,48.451028,-0.604200,40.000000 
8.708078,-1.776050,833.000000,675.000000,949.000000,680.000000,21.983849,156.000000,45.551330,-0.795208,40.000000 
11.610771,-1.595909,833.000000,675.000000,949.000000,680.000000,21.983849,156.000000,42.651246,-0.744821,40.000000 
14.513464,-1.369955,833.000000,675.000000,949.000000,680.000000,21.983849,156.000000,39.751088,-0.648621,40.000000 
17.416156,-1.353160,833.000000,675.000000,949.000000,680.000000,21.983849,156.000000,36.851265,-0.761579,40.000000 
20.318849,-1.583236,833.000000,675.000000,949.000000,680.000000,21.983849,156.000000,33.951837,-1.121409,40.000000 
23.221542,-1.833584,833.000000,675.000000,949.000000,680.000000,21.983849,156.000000,31.052441,-1.501510,40.000000 
26.124234,-2.077158,833.000000,675.000000,949.000000,680.000000,21.983849,156.000000,28.153034,-1.874837,40.000000 
29.026927,-2.231225,833.000000,675.000000,949.000000,680.000000,21.983849,156.000000,25.253484,-2.158657,40.000000 
31.929620,-2.311014,833.000000,675.000000,949.000000,680.000000,21.983849,156.000000,22.353816,-2.368200,40.000000 
34.832313,-2.293082,833.000000,675.000000,949.000000,680.000000,21.983849,156.000000,19.453991,-2.480021,40.000000 
37.735005,-2.228119,833.000000,675.000000,949.000000,680.000000,21.983849,156.000000,16.554091,-2.544813,40.000000 
40.637698,-2.406237,833.000000,675.000000,949.000000,680.000000,21.983849,156.000000,13.654579,-2.852683,40.000000 
43.540391,-2.667803,833.000000,675.000000,949.000000,680.000000,21.983849,156.000000,10.755202,-3.244002,40.000000 
46.443083,-2.721839,833.000000,675.000000,949.000000,680.000000,21.983849,156.000000,7.855492,-3.427792,40.000000 
49.345776,-2.422627,833.000000,675.000000,949.000000,680.000000,21.983849,156.000000,4.955217,-3.258333,40.000000 
52.248469,-1.942056,833.000000,675.000000,949.000000,680.000000,21.983849,156.000000,2.054652,-2.907517,40.000000 
55.151162,-1.423119,833.000000,675.000000,949.000000,680.000000,21.983849,156.000000,-0.845974,-2.518335,40.000000 
58.053854,-0.961661,833.000000,675.000000,949.000000,680.000000,21.983849,156.000000,-3.746508,-2.186631,40.000000 
60.956547,-0.420738,833.000000,675.000000,949.000000,680.000000,21.983849,156.000000,-6.647169,-1.775462,40.000000 
63.859240,0.242703,833.000000,675.000000,949.000000,680.000000,21.983849,156.000000,-9.548026,-1.241775,40.000000 
66.761932,0.997869,833.000000,675.000000,949.000000,680.000000,21.983849,156.000000,-12.449030,-0.616364,40.000000 
69.664625,1.852157,833.000000,675.000000,949.000000,680.000000,21.983849,156.000000,-15.350193,0.108170,40.000000 
72.567318,2.830166,833.000000,675.000000,949.000000,680.000000,21.983849,156.000000,-18.251553,0.956424,40.000000 
75.470011,3.937847,833.000000,675.000000,949.000000,680.000000,21.983849,156.000000,-21.153120,1.934351,40.000000 
78.372703,5.319752,833.000000,675.000000,949.000000,680.000000,21.983849,156.000000,-24.055127,3.186500,40.000000 
81.275396,6.684418,833.000000,675.000000,949.000000,680.000000,21.983849,156.000000,-26.957105,4.421411,40.000000 
84.178089,7.804381,833.000000,675.000000,949.000000,680.000000,21.983849,156.000000,-29.858692,5.411618,40.000000 
87.080781,8.464266,833.000000,675.000000,949.000000,680.000000,21.983849,156.000000,-32.759544,5.941749,40.000000 
89.983474,8.721093,833.000000,675.000000,949.000000,680.000000,21.983849,156.000000,-35.659751,6.068822,40.000000 
92.886167,8.691625,833.000000,675.000000,949.000000,680.000000,21.983849,156.000000,-38.559500,5.909601,40.000000 
95.788860,8.298232,833.000000,675.000000,949.000000,680.000000,21.983849,156.000000,-41.458667,5.386455,40.000000 
98.691552,7.463150,833.000000,675.000000,949.000000,680.000000,21.983849,156.000000,-44.357128,4.421620,40.000000 
101.594245,6.431398,833.000000,675.000000,949.000000,680.000000,21.983849,156.000000,-47.255274,3.260116,40.000000 
104.496938,5.393458,833.000000,675.000000,949.000000,680.000000,21.983849,156.000000,-50.153410,2.092424,40.000000 
107.399630,4.297374,833.000000,675.000000,949.000000,680.000000,21.983849,156.000000,-53.051454,0.866588,40.000000 
110.302323,3.154639,833.000000,675.000000,949.000000,680.000000,21.983849,156.000000,-55.949422,-0.405899,40.000000 
NaN,NaN,833.000000,675.000000,949.000000,680.000000,21.983849,156.000000,NaN,NaN,40.000000 
NaN,NaN,833.000000,675.000000,949.000000,680.000000,21.983849,156.000000,NaN,NaN,40.000000 
0.000000,-1.247188,833.000000,674.000000,951.000000,680.000000,22.629699,159.000000,54.248274,1.122912,40.000000 
2.953811,-1.778389,833.000000,674.000000,951.000000,680.000000,22.629699,159.000000,51.299367,0.436800,40.000000 
5.907622,-2.168816,833.000000,674.000000,951.000000,680.000000,22.629699,159.000000,48.350235,-0.108537,40.000000 
8.861433,-2.417651,833.000000,674.000000,951.000000,680.000000,22.629699,159.000000,45.400877,-0.512283,40.000000 
11.815244,-2.535230,833.000000,674.000000,951.000000,680.000000,22.629699,159.000000,42.451309,-0.784772,40.000000 
14.769055,-2.426298,833.000000,674.000000,951.000000,680.000000,22.629699,159.000000,39.501379,-0.830753,40.000000 
17.722867,-2.321443,833.000000,674.000000,951.000000,680.000000,22.629699,159.000000,36.551455,-0.880809,40.000000 
20.676678,-2.206813,833.000000,674.000000,951.000000,680.000000,22.629699,159.000000,33.601516,-0.921090,40.000000 
23.630489,-2.232539,833.000000,674.000000,951.000000,680.000000,22.629699,159.000000,30.651801,-1.101727,40.000000 
26.584300,-2.387503,833.000000,674.000000,951.000000,680.000000,22.629699,159.000000,27.702293,-1.411602,40.000000 
29.538111,-2.496168,833.000000,674.000000,951.000000,680.000000,22.629699,159.000000,24.752711,-1.675178,40.000000 
32.491922,-2.590244,833.000000,674.000000,951.000000,680.000000,22.629699,159.000000,21.803105,-1.924165,40.000000 
35.445733,-2.715797,833.000000,674.000000,951.000000,680.000000,22.629699,159.000000,18.853550,-2.204629,40.000000 
38.399544,-2.876861,833.000000,674.000000,951.000000,680.000000,22.629699,159.000000,15.904051,-2.520604,40.000000 
41.353355,-3.114728,833.000000,674.000000,951.000000,680.000000,22.629699,159.000000,12.954676,-2.913382,40.000000 
44.307166,-3.232886,833.000000,674.000000,951.000000,680.000000,22.629699,159.000000,10.005109,-3.186451,40.000000 
47.260978,-3.265459,833.000000,674.000000,951.000000,680.000000,22.629699,159.000000,7.055405,-3.373935,40.000000 
50.214789,-3.081599,833.000000,674.000000,951.000000,680.000000,22.629699,159.000000,4.105354,-3.344986,40.000000 
53.168600,-2.716823,833.000000,674.000000,951.000000,680.000000,22.629699,159.000000,1.155015,-3.135122,40.000000 
56.122411,-2.327049,833.000000,674.000000,951.000000,680.000000,22.629699,159.000000,-1.795364,-2.900260,40.000000 
59.076222,-1.920854,833.000000,674.000000,951.000000,680.000000,22.629699,159.000000,-4.745770,-2.648976,40.000000 
62.030033,-1.380116,833.000000,674.000000,951.000000,680.000000,22.629699,159.000000,-7.696391,-2.263150,40.000000 
64.983844,-0.600515,833.000000,674.000000,951.000000,680.000000,22.629699,159.000000,-10.647393,-1.638461,40.000000 
67.937655,0.425342,833.000000,674.000000,951.000000,680.000000,22.629699,159.000000,-13.598790,-0.767517,40.000000 
70.891466,1.541832,833.000000,674.000000,951.000000,680.000000,22.629699,159.000000,-16.550331,0.194060,40.000000 
73.845277,2.719809,833.000000,674.000000,951.000000,680.000000,22.629699,159.000000,-19.501971,1.217125,40.000000 
76.799089,4.041116,833.000000,674.000000,951.000000,680.000000,22.629699,159.000000,-22.453840,2.383519,40.000000 
79.752900,5.460673,833.000000,674.000000,951.000000,680.000000,22.629699,159.000000,-25.405867,3.648162,40.000000 
82.706711,6.810749,833.000000,674.000000,951.000000,680.000000,22.629699,159.000000,-28.357782,4.843326,40.000000 
85.660522,7.830371,833.000000,674.000000,951.000000,680.000000,22.629699,159.000000,-31.309168,5.708035,40.000000 
88.614333,8.402303,833.000000,674.000000,951.000000,680.000000,22.629699,159.000000,-34.259839,6.125056,40.000000 
91.568144,8.722930,833.000000,674.000000,951.000000,680.000000,22.629699,159.000000,-37.210108,6.290771,40.000000 
94.521955,8.886491,833.000000,674.000000,951.000000,680.000000,22.629699,159.000000,-40.160125,6.299421,40.000000 
97.475766,8.761923,833.000000,674.000000,951.000000,680.000000,22.629699,159.000000,-43.109682,6.019942,40.000000 
100.429577,8.164511,833.000000,674.000000,951.000000,680.000000,22.629699,159.000000,-46.058483,5.267619,40.000000 
103.383388,7.246560,833.000000,674.000000,951.000000,680.000000,22.629699,159.000000,-49.006771,4.194758,40.000000 
106.337200,6.132142,833.000000,674.000000,951.000000,680.000000,22.629699,159.000000,-51.954745,2.925431,40.000000 
109.291011,4.788017,833.000000,674.000000,951.000000,680.000000,22.629699,159.000000,-54.902351,1.426396,40.000000 
112.244822,3.229904,833.000000,674.000000,951.000000,680.000000,22.629699,159.000000,-57.849616,-0.286626,40.000000 
NaN,NaN,833.000000,674.000000,951.000000,680.000000,22.629699,159.000000,NaN,NaN,40.000000 
NaN,NaN,833.000000,674.000000,951.000000,680.000000,22.629699,159.000000,NaN,NaN,40.000000 
0.000000,-1.487102,833.000000,674.000000,953.000000,680.000000,22.884751,162.000000,54.248657,0.882999,40.000000 
3.003748,-1.753738,833.000000,674.000000,953.000000,680.000000,22.884751,162.000000,51.249328,0.461378,40.000000 
6.007495,-1.868769,833.000000,674.000000,953.000000,680.000000,22.884751,162.000000,48.249756,0.191362,40.000000 
9.011243,-1.855721,833.000000,674.000000,953.000000,680.000000,22.884751,162.000000,45.249979,0.049426,40.000000 
12.014991,-1.728568,833.000000,674.000000,953.000000,680.000000,22.884751,162.000000,42.250019,0.021594,40.000000 
15.018738,-1.405336,833.000000,674.000000,953.000000,680.000000,22.884751,162.000000,39.249747,0.189841,40.000000 
18.022486,-1.296869,833.000000,674.000000,953.000000,680.000000,22.884751,162.000000,36.249817,0.143323,40.000000 
21.026234,-1.560484,833.000000,674.000000,953.000000,680.000000,22.884751,162.000000,33.250483,-0.275277,40.000000 
24.029981,-2.036609,833.000000,674.000000,953.000000,680.000000,22.884751,162.000000,30.251488,-0.906386,40.000000 
27.033729,-2.387073,833.000000,674.000000,953.000000,680.000000,22.884751,162.000000,27.252293,-1.411834,40.000000 
30.037477,-2.610388,833.000000,674.000000,953.000000,680.000000,22.884751,162.000000,24.252894,-1.790133,40.000000 
33.041224,-2.745858,833.000000,674.000000,953.000000,680.000000,22.884751,162.000000,21.253354,-2.080588,40.000000 
36.044972,-2.817678,833.000000,674.000000,953.000000,680.000000,22.884751,162.000000,18.253713,-2.307393,40.000000 
39.048720,-2.926160,833.000000,674.000000,953.000000,680.000000,22.884751,162.000000,15.254131,-2.570859,40.000000 
42.052467,-3.025251,833.000000,674.000000,953.000000,680.000000,22.884751,162.000000,12.254533,-2.824935,40.000000 
45.056215,-3.111600,833.000000,674.000000,953.000000,680.000000,22.884751,162.000000,9.254915,-3.066268,40.000000 
48.059963,-3.125994,833.000000,674.000000,953.000000,680.000000,22.884751,162.000000,6.255182,-3.235647,40.000000 
51.063710,-3.054329,833.000000,674.000000,953.000000,680.000000,22.884751,162.000000,3.255312,-3.318967,40.000000 
54.067458,-2.869545,833.000000,674.000000,953.000000,680.000000,22.884751,162.000000,0.255260,-3.289168,40.000000 
57.071206,-2.534510,833.000000,674.000000,953.000000,680.000000,22.884751,162.000000,-2.745031,-3.109118,40.000000 
60.074953,-2.022152,833.000000,674.000000,953.000000,680.000000,22.884751,162.000000,-5.745607,-2.751746,40.000000 
63.078701,-1.380330,833.000000,674.000000,953.000000,680.000000,22.884751,162.000000,-8.746389,-2.264908,40.000000 
66.082449,-0.744902,833.000000,674.000000,953.000000,680.000000,22.884751,162.000000,-11.747161,-1.784466,40.000000 
69.086196,-0.072475,833.000000,674.000000,953.000000,680.000000,22.884751,162.000000,-14.747993,-1.267025,40.000000 
72.089944,0.703340,833.000000,674.000000,953.000000,680.000000,22.884751,162.000000,-17.748989,-0.646196,40.000000 
75.093691,1.722827,833.000000,674.000000,953.000000,680.000000,22.884751,162.000000,-20.750376,0.218305,40.000000 
78.097439,3.117280,833.000000,674.000000,953.000000,680.000000,22.884751,162.000000,-23.752362,1.457772,40.000000 
81.101187,4.885297,833.000000,674.000000,953.000000,680.000000,22.884751,162.000000,-26.754945,3.070802,40.000000 
84.104934,6.451536,833.000000,674.000000,953.000000,680.000000,22.884751,162.000000,-29.757206,4.482054,40.000000 
87.108682,7.736461,833.000000,674.000000,953.000000,680.000000,22.884751,162.000000,-32.759016,5.611992,40.000000 
90.112430,8.570093,833.000000,674.000000,953.000000,680.000000,22.884751,162.000000,-35.760106,6.290638,40.000000 
93.116177,9.054418,833.000000,674.000000,953.000000,680.000000,22.884751,162.000000,-38.760636,6.619978,40.000000 
96.119925,9.310249,833.000000,674.000000,953.000000,680.000000,22.884751,162.000000,-41.760801,6.720825,40.000000 
99.123673,9.267260,833.000000,674.000000,953.000000,680.000000,22.884751,162.000000,-44.760488,6.522850,40.000000 
102.127420,8.835782,833.000000,674.000000,953.000000,680.000000,22.884751,162.000000,-47.759554,5.936388,40.000000 
105.131168,7.997976,833.000000,674.000000,953.000000,680.000000,22.884751,162.000000,-50.757971,4.943599,40.000000 
108.134916,7.019548,833.000000,674.000000,953.000000,680.000000,22.884751,162.000000,-53.756162,3.810187,40.000000 
111.138663,5.878355,833.000000,674.000000,953.000000,680.000000,22.884751,162.000000,-56.754093,2.514011,40.000000 
114.142411,4.573666,833.000000,674.000000,953.000000,680.000000,22.884751,162.000000,-59.751762,1.054339,40.000000 
NaN,NaN,833.000000,674.000000,953.000000,680.000000,22.884751,162.000000,NaN,NaN,40.000000 
NaN,NaN,833.000000,674.000000,953.000000,680.000000,22.884751,162.000000,NaN,NaN,40.000000 
0.000000,-1.568124,833.000000,674.000000,955.000000,680.000000,23.285862,165.000000,54.248787,0.801977,40.000000 
3.053686,-1.532695,833.000000,674.000000,955.000000,680.000000,23.285862,165.000000,51.198974,0.682347,40.000000 
6.107373,-1.473974,833.000000,674.000000,955.000000,680.000000,23.285862,165.000000,48.149124,0.586009,40.000000 
9.161059,-1.400697,833.000000,674.000000,955.000000,680.000000,23.285862,165.000000,45.099251,0.504227,40.000000 
12.214745,-1.320937,833.000000,674.000000,955.000000,680.000000,23.285862,165.000000,42.049368,0.428929,40.000000 
15.268431,-1.231888,833.000000,674.000000,955.000000,680.000000,23.285862,165.000000,38.999469,0.362919,40.000000 
18.322118,-1.068762,833.000000,674.000000,955.000000,680.000000,23.285862,165.000000,35.949453,0.370986,40.000000 
21.375804,-1.029067,833.000000,674.000000,955.000000,680.000000,23.285862,165.000000,32.899633,0.255623,40.000000 
24.429490,-1.114498,833.000000,674.000000,955.000000,680.000000,23.285862,165.000000,29.850014,0.015133,40.000000 
27.483177,-1.478884,833.000000,674.000000,955.000000,680.000000,23.285862,165.000000,26.800841,-0.504311,40.000000 
30.536863,-1.972066,833.000000,674.000000,955.000000,680.000000,23.285862,165.000000,23.751874,-1.152551,40.000000 
33.590549,-2.487323,833.000000,674.000000,955.000000,680.000000,23.285862,165.000000,20.702942,-1.822866,40.000000 
36.644236,-2.904749,833.000000,674.000000,955.000000,680.000000,23.285862,165.000000,17.653853,-2.395350,40.000000 
39.697922,-3.190154,833.000000,674.000000,955.000000,680.000000,23.285862,165.000000,14.604554,-2.835813,40.000000 
42.751608,-3.354631,833.000000,674.000000,955.000000,680.000000,23.285862,165.000000,11.555061,-3.155348,40.000000 
45.805294,-3.380700,833.000000,674.000000,955.000000,680.000000,23.285862,165.000000,8.505347,-3.336476,40.000000 
48.858981,-3.350226,833.000000,674.000000,955.000000,680.000000,23.285862,165.000000,5.455542,-3.461061,40.000000 
51.912667,-3.270145,833.000000,674.000000,955.000000,680.000000,23.285862,165.000000,2.405658,-3.536038,40.000000 
54.966353,-3.114743,833.000000,674.000000,955.000000,680.000000,23.285862,165.000000,-0.644347,-3.535695,40.000000 
58.020040,-2.858305,833.000000,674.000000,955.000000,680.000000,23.285862,165.000000,-3.694513,-3.434316,40.000000 
61.073726,-2.475114,833.000000,674.000000,955.000000,680.000000,23.285862,165.000000,-6.744881,-3.206185,40.000000 
64.127412,-1.942612,833.000000,674.000000,955.000000,680.000000,23.285862,165.000000,-9.795489,-2.828741,40.000000 
67.181099,-1.252171,833.000000,674.000000,955.000000,680.000000,23.285862,165.000000,-12.846349,-2.293360,40.000000 
70.234785,-0.402776,833.000000,674.000000,955.000000,680.000000,23.285862,165.000000,-15.897463,-1.599024,40.000000 
73.288471,0.604589,833.000000,674.000000,955.000000,680.000000,23.285862,165.000000,-18.948830,-0.746719,40.000000 
76.342157,1.782661,833.000000,674.000000,955.000000,680.000000,23.285862,165.000000,-22.000470,0.276292,40.000000 
79.395844,3.161305,833.000000,674.000000,955.000000,680.000000,23.285862,165.000000,-25.052431,1.499876,40.000000 
82.449530,4.817498,833.000000,674.000000,955.000000,680.000000,23.285862,165.000000,-28.104835,3.001008,40.000000 
85.503216,6.597588,833.000000,674.000000,955.000000,680.000000,23.285862,165.000000,-31.157438,4.626038,40.000000 
88.556903,8.019216,833.000000,674.000000,955.000000,680.000000,23.285862,165.000000,-34.209467,5.892605,40.000000 
91.610589,8.992175,833.000000,674.000000,955.000000,680.000000,23.285862,165.000000,-37.260779,6.710504,40.000000 
94.664275,9.591645,833.000000,674.000000,955.000000,680.000000,23.285862,165.000000,-40.311494,7.154914,40.000000 
97.717962,9.847197,833.000000,674.000000,955.000000,680.000000,23.285862,165.000000,-43.361658,7.255408,40.000000 
100.771648,9.779700,833.000000,674.000000,955.000000,680.000000,23.285862,165.000000,-46.411306,7.032852,40.000000 
103.825334,9.386468,833.000000,674.000000,955.000000,680.000000,23.285862,165.000000,-49.460433,6.484562,40.000000 
106.879020,8.807763,833.000000,674.000000,955.000000,680.000000,23.285862,165.000000,-52.509264,5.750799,40.000000 
