CurveX,CurveY,Midline1X,Midline1Y,Midline2X,Midline2Y,DistanceAlongMidline,Frame,AbsX,AbsY,MidlineSlope 
40.014220,0.419074,551.000000,547.000000,626.000000,543.000000,40.014220,53.000000,590.957432,544.446835,-0.053333 
42.515108,0.534126,551.000000,547.000000,626.000000,543.000000,42.515108,53.000000,593.454771,544.198402,-0.053333 
45.015997,0.678850,551.000000,547.000000,626.000000,543.000000,45.015997,53.000000,595.952111,543.920297,-0.053333 
47.516886,0.799508,551.000000,547.000000,626.000000,543.000000,47.516886,53.000000,598.449450,543.666258,-0.053333 
50.017775,0.729356,551.000000,547.000000,626.000000,543.000000,50.017775,53.000000,600.946790,543.603029,-0.053333 
52.518663,0.603810,551.000000,547.000000,626.000000,543.000000,52.518663,53.000000,603.444129,543.595194,-0.053333 
55.019552,0.377577,551.000000,547.000000,626.000000,543.000000,55.019552,53.000000,605.941469,543.688047,-0.053333 
57.520441,0.202104,551.000000,547.000000,626.000000,543.000000,57.520441,53.000000,608.438808,543.730139,-0.053333 
60.021330,0.150238,551.000000,547.000000,626.000000,543.000000,60.021330,53.000000,610.936148,543.648625,-0.053333 
62.522218,0.153722,551.000000,547.000000,626.000000,543.000000,62.522218,53.000000,613.433487,543.511760,-0.053333 
65.023107,-0.092463,551.000000,547.000000,626.000000,543.000000,65.023107,53.000000,615.930827,543.624564,-0.053333 
67.523996,-0.323466,551.000000,547.000000,626.000000,543.000000,67.523996,53.000000,618.428166,543.722187,-0.053333 
70.024884,-0.568664,551.000000,547.000000,626.000000,543.000000,70.024884,53.000000,620.925505,543.834004,-0.053333 
72.525773,-0.841160,551.000000,547.000000,626.000000,543.000000,72.525773,53.000000,623.422845,543.973119,-0.053333 
75.026662,-1.137744,551.000000,547.000000,626.000000,543.000000,75.026662,53.000000,625.920184,544.136322,-0.053333 
0.000000,1.560129,547.000000,549.000000,621.000000,541.000000,0.000000,56.000000,547.000000,547.439871,-0.108108 
2.472291,1.367607,547.000000,549.000000,621.000000,541.000000,2.472291,56.000000,549.457969,547.365118,-0.108108 
4.944582,1.222601,547.000000,549.000000,621.000000,541.000000,4.944582,56.000000,551.915938,547.242850,-0.108108 
7.416873,1.130990,547.000000,549.000000,621.000000,541.000000,7.416873,56.000000,554.373907,547.067186,-0.108108 
9.889164,1.093253,547.000000,549.000000,621.000000,541.000000,9.889164,56.000000,556.831876,546.837648,-0.108108 
12.361454,1.311003,547.000000,549.000000,621.000000,541.000000,12.361454,56.000000,559.289845,546.352624,-0.108108 
14.833745,1.565648,547.000000,549.000000,621.000000,541.000000,14.833745,56.000000,561.747814,545.830704,-0.108108 
17.306036,1.590731,547.000000,549.000000,621.000000,541.000000,17.306036,56.000000,564.205783,545.538346,-0.108108 
19.778327,1.295355,547.000000,549.000000,621.000000,541.000000,19.778327,56.000000,566.663752,545.566447,-0.108108 
22.250618,0.714853,547.000000,549.000000,621.000000,541.000000,22.250618,56.000000,569.121721,545.879675,-0.108108 
24.722909,0.088700,547.000000,549.000000,621.000000,541.000000,24.722909,56.000000,571.579690,546.238553,-0.108108 
27.195200,-0.396095,547.000000,549.000000,621.000000,541.000000,27.195200,56.000000,574.037659,546.456073,-0.108108 
29.667491,-0.655179,547.000000,549.000000,621.000000,541.000000,29.667491,56.000000,576.495628,546.447883,-0.108108 
32.139782,-0.808473,547.000000,549.000000,621.000000,541.000000,32.139782,56.000000,578.953597,546.333902,-0.108108 
34.612072,-0.905642,547.000000,549.000000,621.000000,541.000000,34.612072,56.000000,581.411566,546.163796,-0.108108 
37.084363,-0.855608,547.000000,549.000000,621.000000,541.000000,37.084363,56.000000,583.869535,545.846488,-0.108108 
39.556654,-0.858372,547.000000,549.000000,621.000000,541.000000,39.556654,56.000000,586.327504,545.581977,-0.108108 
42.028945,-0.976623,547.000000,549.000000,621.000000,541.000000,42.028945,56.000000,588.785473,545.432953,-0.108108 
44.501236,-1.148011,547.000000,549.000000,621.000000,541.000000,44.501236,56.000000,591.243442,545.337066,-0.108108 
46.973527,-1.210376,547.000000,549.000000,621.000000,541.000000,46.973527,56.000000,593.701411,545.132157,-0.108108 
