CurveX,CurveY,Midline1X,Midline1Y,Midline2X,Midline2Y,DistanceAlongMidline,Frame,AbsX,AbsY,MidlineSlope 
44.062739,3.219726,270.000000,521.000000,563.000000,499.000000,44.062739,153.000000,313.939054,514.471809,-0.075085 
51.406529,3.912553,270.000000,521.000000,563.000000,499.000000,51.406529,153.000000,321.262229,513.227571,-0.075085 
58.750319,3.754510,270.000000,521.000000,563.000000,499.000000,58.750319,153.000000,328.585405,512.834204,-0.075085 
66.094109,3.954416,270.000000,521.000000,563.000000,499.000000,66.094109,153.000000,335.908580,512.082886,-0.075085 
73.437899,4.830953,270.000000,521.000000,563.000000,499.000000,73.437899,153.000000,343.231756,510.654938,-0.075085 
80.781689,6.255981,270.000000,521.000000,563.000000,499.000000,80.781689,153.000000,350.554931,508.678500,-0.075085 
88.125479,7.796681,270.000000,521.000000,563.000000,499.000000,88.125479,153.000000,357.878107,506.586389,-0.075085 
95.469269,9.126608,270.000000,521.000000,563.000000,499.000000,95.469269,153.000000,365.201283,504.705051,-0.075085 
102.813059,10.074187,270.000000,521.000000,563.000000,499.000000,102.813059,153.000000,372.524458,503.206061,-0.075085 
110.156848,10.507053,270.000000,521.000000,563.000000,499.000000,110.156848,153.000000,379.847634,502.221784,-0.075085 
117.500638,10.485502,270.000000,521.000000,563.000000,499.000000,117.500638,153.000000,387.170809,501.691924,-0.075085 
124.844428,9.939890,270.000000,521.000000,563.000000,499.000000,124.844428,153.000000,394.493985,501.686125,-0.075085 
132.188218,8.973106,270.000000,521.000000,563.000000,499.000000,132.188218,153.000000,401.817161,502.101498,-0.075085 
139.532008,7.264937,270.000000,521.000000,563.000000,499.000000,139.532008,153.000000,409.140336,503.258257,-0.075085 
146.875798,4.996514,270.000000,521.000000,563.000000,499.000000,146.875798,153.000000,416.463512,504.975269,-0.075085 
154.219588,2.197961,270.000000,521.000000,563.000000,499.000000,154.219588,153.000000,423.786687,507.222411,-0.075085 
161.563378,-0.999871,270.000000,521.000000,563.000000,499.000000,161.563378,153.000000,431.109863,509.868833,-0.075085 
168.907168,-4.340625,270.000000,521.000000,563.000000,499.000000,168.907168,153.000000,438.433038,512.658176,-0.075085 
176.250957,-7.452274,270.000000,521.000000,563.000000,499.000000,176.250957,153.000000,445.756214,515.218413,-0.075085 
183.594747,-10.488018,270.000000,521.000000,563.000000,499.000000,183.594747,153.000000,453.079390,517.702747,-0.075085 
190.938537,-13.271221,270.000000,521.000000,563.000000,499.000000,190.938537,153.000000,460.402565,519.934539,-0.075085 
